Card,Month,Year,Catchment name,Fragment number,Fragment name,Catch No,Time,Locality,Observer,Altitude,Distance,Organisation,Map no,Easting,Northing,REC number,Fishing method,Passes,Length fished,Area fished
20002,1,2004,Clutha River,1231017,Nevis River tributary 12,752.743,1500,Nevis River tributary,,950,247,docc,f42,2193700,5544000,14039567,obs,1,,40
20006,1,2004,Clutha River,1231015,Nevis River tributary 10,752.743,1550,Nevis River tributary,,1070,246,docc,f42,2194700,5544600,14038970,obs,,,40
20007,1,2004,Clutha River,1231012,Nevis River tributary 7,752.743,1600,Nevis River tributary,,1060,245,docc,f42,2195100,5544900,14039083,obs,,,40
20008,1,2004,Clutha River,1231012,Nevis River tributary 7,752.743,1610,Nevis River tributary,,1060,245,docc,f42,2195400,5545100,14039061,obs,,,40
20011,1,2004,Clutha River,1231002,Potters Creek,752.743,,Potters Creek,,1020,238,docc,F42,2200300,5555400,14034035,efp,1,,100
20014,1,2004,Clutha River,1231002,Potters Creek,752.743,1030,Potters Creek tributary,,1000,239,docc,F42,2200000,5553200,14034891,efp,1,,200
20015,1,2004,Clutha River,1231022,Nevis River tributary 17,752.743,1200,Nevis River tributary,,710,249,docc,F42,2190900,5542400,14040396,obs,,,120
20016,1,2004,Clutha River,1231021,Nevis River tributary 16,752.743,1230,Nevis River tributary,,700,248,docc,F42,2191200,5543000,14040097,obs,,,100
20017,1,2004,Clutha River,1231016,Nevis River tributary 11,752.743,1300,Nevis River tributary,,690,246,docc,F42,2192100,5545000,14039041,obs,,,100
20018,1,2004,Clutha River,1231019,Nevis River tributary 14,752.743,1415,Nevis River tributary,,880,248,docc,F42,2192500,5542900,14039566,han,,,100
20019,1,2004,Clutha River,1231020,Nevis River tributary 15,752.743,1430,Nevis River tributary,,940,249,docc,F42,2192400,5542500,14039984,han,,,100
20020,1,2004,Clutha River,1231021,Nevis River tributary 16,752.743,1500,Nevis River tributary,,1060,257,docc,F42,2191800,5542100,14040097,obs,,,40
20186,1,2004,Clutha River,1231020,Nevis River tributary 15,752.743,1240,Nevis River tributary,,700,247,docc,F42,2191500,5543200,14039984,obs,,,100
20187,1,2004,Clutha River,1231002,Potters Creek,752.743,1200,Potters Creek,,700,233,docc,F42,2195800,5554800,14034403,obs,,,40
20188,1,2004,Clutha River,1231002,Potters Creek,752.743,,Potters Creek,,1240,240,docc,f42,2202100,5555800,14034035,obs,,,1
20193,1,2004,Clutha River,1231012,Nevis River tributary 7,752.743,,Nevis River tributary,,1040,245,docc,f42,2195300,5545100,14039061,obs,,,1
20194,1,2004,Clutha River,1231017,Nevis River tributary 12,752.743,,Nevis River tributary,,940,248,docc,f42,2193400,5543600,14039508,obs,,,1
26477,3,2004,Clutha River,1231006,Nevis River tributary 4,752.743,945,Nevis River tributary, ,650,237,orc,f42,2195200,5551600,14036032,efp,3, , 
26478,3,2004,Clutha River,1231006,Nevis River tributary 4,752.743,1045,Nevis River,,650,236,orc,F42,2195300,5551600,14035986,efp,3,,
26482,3,2004,Clutha River,1231016,Nevis River tributary 11,752.743,1145,Nevis River tributary,,700,246,orc,F42,2191900,5545100,14039041,efp,1,,500
26592,9,2005,Clutha River,1231004,Nevis Burn tributary,752.743,day,Nevis Burn tributary,,870,240,doco,F42,2191400,5552000,14035817,efp,4,,29
31863,10,2005,Clutha River,1231005,Nevis River tributary 3,752.743,9.35,Nevis River tributary,,1018,239,doco,F42,2199094,5553205,14035255,efp,1,,40
31864,10,2005,Clutha River,1231007,Barn Creek,752.743,1040,Barn Creek,,961,242,doco,F42,2199098,5550251,14036635,efp,1,,40
31865,10,2005,Clutha River,1231007,Barn Creek,752.743,1100,Barn Creek tributary,,1115,243,doco,F42,2200130,5550682,14036272,efp,1,,40
31866,10,2005,Clutha River,1231007,Barn Creek,752.743,1115,Barn Creek tributary,,1213,244,doco,F42,2200832,5550998,14036272,efp,1,,30
31871,10,2005,Clutha River,1231009,Nevis River tributary 6,752.743,1345,Nevis River tributary,,942,244,doco,F42,2199368,5549011,14037244,efp,1,,40
31873,10,2005,Clutha River,1231003,Nevis River tributary 2,752.743,1545,Nevis River tributary,,828,236,doco,F42,2193647,5554931,14034434,efp,1,,20
31874,10,2005,Clutha River,1231001,Nevis River tributary 1,752.743,1615,Nevis River tributary,,892,232,doco,F42,2193541,5556407,14033849,efp,1,,10
31875,10,2005,Clutha River,1231006,Nevis River tributary 4,752.743,935,Nevis River tributary,,663,238,doco,F42,2194460,5550935,14036322,efp,1,,40
31876,10,2005,Clutha River,1231004,Nevis Burn tributary,752.743,1007,Nevis Burn  tributary, ,738,238,doco,F42,2192682,5552350,14035656,efp,1, ,30
31878,10,2005,Clutha River,1231008,Nevis River tributary 5,752.743,1125,Nevis River tributary, ,715,241,doco,F42,2193414,5548635,14037167,efp,1, ,30
31880,10,2005,Clutha River,1231013,Nevis River tributary 8,752.743,1215,Nevis River tributary, ,924,248,doco,F42,2190505,5546909,14038105,efp,1, ,30
31881,10,2005,Clutha River,1231014,Nevis River tributary 9,752.743,1310,Nevis River tributary, ,828,247,doco,F42,2191130,5545917,14038517,efp,1, ,15
31882,10,2005,Clutha River,1231013,Nevis River tributary 8,752.743,1250,Nevis River tributary,,1071,249,doco,F42,2190396,5546566,14038301,efp,1,,15
31883,10,2005,Clutha River,1231014,Nevis River tributary 9,752.743,1318,Nevis River tributary,,803,246,doco,F42,2191148,5545796,14038795,efp,1,,15
31884,10,2005,Clutha River,1231016,Nevis River tributary 11,752.743,1330,Nevis River tributary,,780,247,doco,F42,2191395,5545260,14039041,efp,1,,20
